cell_id,susceptibility_probability,susceptibility_category,terrain_instability_score,terrain_instability_category,exposure_score,exposure_category,dominant_exposure,spatial_pressure_score,spatial_category,rainfall_trigger_score,rainfall_trigger_category,soil_wetness_score,soil_wetness_category,temporal_trajectory,temporal_category,environment_anomaly_score,environment_anomaly_category,confidence_score,uncertainty_score,confidence_category,risk_label,primary_reason,recommended_action,explanation,environment_timestamp
110_97,0.272133116883117,MODERATE,19.75539291217257,LOW,69.0492100665166,HIGH,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,60.915628127813775,39.08437187218623,MODERATE,MODERATE SUSCEPTIBILITY,"high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","MODERATE SUSCEPTIBILITY. Main evidence: high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
110_951,2.1798365122615804e-05,LOW,44.387519260400616,MODERATE,18.62898948843321,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
111_1425,6.220240552665621e-05,LOW,47.33050847457628,MODERATE,19.436111924022576,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17597567598025,16.824024324019746,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
112_1345,0.0046649801833044,LOW,99.57241910631744,EXTREME,17.818409985195593,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,76.79938476688935,23.200615233110653,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
114_1106,0.0111932595523372,LOW,78.24152542372882,EXTREME,24.860659838037048,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.26525281851394,17.734747181486057,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
118_1383,2.1798365122615804e-05,LOW,91.14791987673344,EXTREME,17.020642722467798,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
122_433,0.359889707756012,MODERATE,28.7731124807396,MODERATE,51.67574551642468,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,53.73554342003146,46.26445657996854,LOW,MODERATE SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,MODERATE SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
125_958,0.0022217983651226,LOW,69.18721109399075,HIGH,18.119587083758447,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,76.99928146110422,23.000718538895786,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
126_1544,0.0191353015286257,LOW,17.062788906009246,LOW,31.2652723526529,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,81.61544938409034,18.38455061590966,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
130_1126,0.0142587031270273,LOW,97.8582434514638,EXTREME,24.08530753376618,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.01444379876656,17.985556201233436,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
132_516,0.075386444829769,LOW,78.87711864406779,EXTREME,46.65558929852874,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,77.01308311399679,22.98691688600321,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
134_1295,0.0005765928856705,LOW,89.07550077041604,EXTREME,28.638594414848527,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.1338891821503,16.8661108178497,HIGH,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
138_675,0.0629670364603607,LOW,85.29275808936828,EXTREME,42.19824786796055,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,78.02921652603928,21.97078347396072,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
140_27,0.0299422937248946,LOW,57.79275808936826,HIGH,32.49727819430948,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,80.73124093166834,19.26875906833166,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
141_1564,7.659288567056101e-05,LOW,20.28120184899846,LOW,24.659171407317803,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17479827305938,16.82520172694062,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
142_942,0.0041991187848159,LOW,46.61402157164869,MODERATE,19.183207362698045,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,76.83750069949295,23.16249930050705,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
149_687,0.1174324210757453,LOW,26.16718027734977,MODERATE,53.05425099896457,HIGH,TRANSPORT,11.06623528726798,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,73.57295778478054,26.42704221521946,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
150_686,0.1580890755323997,LOW,76.43297380585516,EXTREME,54.37938964627504,HIGH,TRANSPORT,8.220269475302171,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,70.246504238327,29.753495761672998,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
150_1110,0.0116832173346678,LOW,55.841679506933744,HIGH,30.234925155817827,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.22516536359598,17.774834636404023,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
154_105,0.1493187978687979,LOW,18.946456086286595,LOW,79.09781361621462,VERY_HIGH,INFRASTRUCTURE,23.363890817994296,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,70.96407241080351,29.03592758919649,MODERATE,LOW SUSCEPTIBILITY,"high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","LOW SUSCEPTIBILITY. Main evidence: high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
156_103,0.3337698688284899,MODERATE,23.391756548536208,LOW,76.29114182797636,VERY_HIGH,TRANSPORT,10.452315850815854,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,55.87262115046508,44.12737884953492,LOW,MODERATE SUSCEPTIBILITY,"high exposure to roads, settlements or infrastructure","check nearby roads, settlements and infrastructure","MODERATE SUSCEPTIBILITY. Main evidence: high exposure to roads, settlements or infrastructure. Recommended response: check nearby roads, settlements and infrastructure.",2025-09-30 23:00:00
156_878,0.0158654207244984,LOW,26.30392912172573,MODERATE,34.49339475310474,MODERATE,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,81.8829850862462,18.11701491375381,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
158_1490,0.0028645833579076,LOW,21.17103235747304,LOW,25.005955351026053,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.94668996169453,17.05331003830547,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
159_757,0.0028991187848159,LOW,45.29853620955316,MODERATE,18.72626461049987,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.94386433585657,17.056135664143426,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
160_1535,6.220240552665621e-05,LOW,19.45685670261941,LOW,23.338958036070263,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17597567598025,16.824024324019746,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
162_836,0.0034717983651226,LOW,40.35824345146379,MODERATE,19.35186727615805,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.89700873383148,17.102991266168516,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
163_823,2.1798365122615804e-05,LOW,26.3308936825886,MODERATE,18.07953197932757,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
165_1205,0.0028955357388599,LOW,61.352080123266575,HIGH,16.361771216418504,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,76.94415749416208,23.05584250583792,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
167_997,6.220240552665621e-05,LOW,25.21571648690293,MODERATE,17.273959342962286,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,77.17597567598025,22.824024324019742,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
169_250,0.0911606631930161,LOW,31.103620955315872,MODERATE,57.6008842833621,HIGH,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,75.72246524791294,24.277534752087064,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
171_726,0.0028099262190038,LOW,40.39483821263482,MODERATE,25.39355627802292,MODERATE,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.95116190942304,17.048838090576965,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
173_1302,2.1798365122615804e-05,LOW,28.17218798151001,MODERATE,19.255675084071484,LOW,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
175_1422,2.1798365122615804e-05,LOW,36.85477657935285,MODERATE,17.20213260989633,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,83.17928146110421,16.82071853889579,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
176_65,0.1560743867243867,LOW,57.58474576271187,HIGH,51.29156188169444,HIGH,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,70.41134241352806,29.58865758647194,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
177_441,0.0070864431803034,LOW,52.492295839753474,HIGH,36.513460382673976,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,82.60126506713488,17.398734932865125,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
179_140,0.1249192346301042,LOW,28.815485362095533,MODERATE,49.091591687147634,MODERATE,TRANSPORT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,72.96040031215118,27.03959968784882,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
179_393,0.0312525326463929,LOW,42.74268104776579,MODERATE,45.59880313403838,MODERATE,SETTLEMENT,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,80.62403956536392,19.375960434636085,HIGH,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
181_409,0.0672457882641125,LOW,62.47303543913715,HIGH,57.51343681819028,HIGH,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,77.67913683300505,22.320863166994958,MODERATE,LOW SUSCEPTIBILITY,unstable terrain conditions,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: unstable terrain conditions. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
182_1213,0.0170154491587734,LOW,52.67141756548537,HIGH,16.461437582176536,LOW,INFRASTRUCTURE,0.0,LOW,24.072700691121742,LOW,13.215996809055468,LOW,STABLE_LOW,LOW,23.62883145523344,NORMAL,75.7888918507146,24.211108149285398,MODERATE,LOW SUSCEPTIBILITY,no major independent warning signal,continue routine monitoring,LOW SUSCEPTIBILITY. Main evidence: no major independent warning signal. Recommended response: continue routine monitoring.,2025-09-30 23:00:00
